,units type_x,aggregated taxon,aggregated biome,site,mass density,mass_std,units type_y,population density,pop_std,eff_mass_B,eff_mass_std_B,eff_mass_G,eff_mass_std_G,mass_B,mass_B_std,mass_G,mass_G_std
0,mg,Acari,Boreal Forests/Taiga,"Birch forest, Kevo",1101.6000000000001,282.40000000000003,,,,,,,,1101.6000000000001,282.40000000000003,1101.6000000000001,282.40000000000003
1,mg,Acari,Boreal Forests/Taiga,C01 – N. Finland – Kevo – pine forest,677.6594358,0.0,,,,,,,,677.6594358,0.0,677.6594358,0.0
2,mg,Acari,Boreal Forests/Taiga,C46 – USA – Oregon – Andrews Experimental Forest – Pseudotsuga forest,585.1096921,0.0,,,,,,,,585.1096921,0.0,585.1096921,0.0
3,mg,Acari,Boreal Forests/Taiga,C48 – Japan – Shiga-Yama – subalpine conifer forest,157.3578672,0.0,,,,,,,,157.3578672,0.0,157.3578672,0.0
4,mg,Acari,Boreal Forests/Taiga,C49 – Australia – Mt. Kosciusco – dry Eucalyptus forest,58.56365708,0.0,,,,,,,,58.56365708,0.0,58.56365708,0.0
5,mg,Acari,Boreal Forests/Taiga,C50 – Australia – Mt. Kosciusco – wet Eucalyptus forest,96.85946695,0.0,,,,,,,,96.85946695,0.0,96.85946695,0.0
6,mg,Acari,Boreal Forests/Taiga,Ecosystem Management Emulating  Natural  Disturbance research site,1122.0,0.0,,,,,,,,1122.0,0.0,1122.0,0.0
7,mg,Acari,Boreal Forests/Taiga,Fell Riisitunturi,437.6000000000001,0.0,,,,,,,,437.6000000000001,0.0,437.6000000000001,0.0
8,mg,Acari,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 1- open ground",65.52,0.0,,,,,,,,65.52,0.0,65.52,0.0
9,mg,Acari,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 1- under plant associations",91.44000000000001,0.0,,,,,,,,91.44000000000001,0.0,91.44000000000001,0.0
10,mg,Acari,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 2",143.96,0.0,,,,,,,,143.96,0.0,143.96,0.0
11,mg,Acari,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 3",154.08000000000004,0.0,,,,,,,,154.08000000000004,0.0,154.08000000000004,0.0
12,mg,Acari,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers",43.52,0.0,,,,,,,,43.52,0.0,43.52,0.0
13,mg,Acari,Boreal Forests/Taiga,"Ivantjarnsheden, Jadraas, Gastrikland",515.3,0.0,,,,,,,,515.3,0.0,515.3,0.0
14,mg,Acari,Boreal Forests/Taiga,Jyvaskyla- Natural Deciduous forest,179.33333333333334,0.0,,,,,,,,179.33333333333334,0.0,179.33333333333334,0.0
15,mg,Acari,Boreal Forests/Taiga,Jyvaskyla-Birch after Field,379.6,0.0,,,,,,,,379.6,0.0,379.6,0.0
16,mg,Acari,Boreal Forests/Taiga,Jyvaskyla-Birch after Spruce,505.29999999999995,0.0,,,,,,,,505.29999999999995,0.0,505.29999999999995,0.0
17,mg,Acari,Boreal Forests/Taiga,Lammi commune-OMT,931.5999999999999,0.0,,,,,,,,931.5999999999999,0.0,931.5999999999999,0.0
18,mg,Acari,Boreal Forests/Taiga,"Pine forest, Kevo",653.6,200.8,,,,,,,,653.6,200.8,653.6,200.8
19,mg,Acari,Boreal Forests/Taiga,Scots pine forest in Finland,351.0,0.0,,,,,,,,351.0,0.0,351.0,0.0
20,mg,Acari,Boreal Forests/Taiga,harviala-MT,787.2,0.0,,,,,,,,787.2,0.0,787.2,0.0
21,mg,Acari,Boreal Forests/Taiga,oulanka-HMT,489.20000000000005,0.0,,,,,,,,489.20000000000005,0.0,489.20000000000005,0.0
22,mg,Acari,Deserts and Xeric Shrublands,Rock Valley,9.145,0.0,,,,,,,,9.145,0.0,9.145,0.0
23,mg,Acari,Pasture,Bulldozed mesquite control,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
24,mg,Acari,Pasture,Camp  Well,2.0,0.0,,,,,,,,2.0,0.0,2.0,0.0
25,mg,Acari,Pasture,East mesquite site,2.0,0.0,,,,,,,,2.0,0.0,2.0,0.0
26,mg,Acari,Pasture,Exclosure west control,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
27,mg,Acari,Pasture,Mayfield Well ,6.0,0.0,,,,,,,,6.0,0.0,6.0,0.0
28,mg,Acari,Pasture,West Well ,4.0,0.0,,,,,,,,4.0,0.0,4.0,0.0
29,mg,Acari,Temperate Forests,Andersby ingsbackar,599.0,299.5,,,,,,,,599.0,299.5,599.0,299.5
30,mg,Acari,Temperate Forests,Andersby ingsbackar - quercus / betula / corylus,600.0,0.0,,,,,,,,600.0,0.0,600.0,0.0
31,mg,Acari,Temperate Forests,"Arch Rock,located in Vinton County – Intermediate",180.0,0.0,,,,,,,,180.0,0.0,180.0,0.0
32,mg,Acari,Temperate Forests,"Arch Rock,located in Vinton County – Mesic",198.0,0.0,,,,,,,,198.0,0.0,198.0,0.0
33,mg,Acari,Temperate Forests,"Arch Rock,located in Vinton County – Xeric",326.0,0.0,,,,,,,,326.0,0.0,326.0,0.0
34,mg,Acari,Temperate Forests,Cedar-Hemlock,70.0,0.0,,,,,,,,70.0,0.0,70.0,0.0
35,mg,Acari,Temperate Forests,Coweeta Hydrologic Laboratory,766.0,0.0,,,,,,,,766.0,0.0,766.0,0.0
36,mg,Acari,Temperate Forests,Coweeta Hydrologic Laboratory - mature mixed oak,229.0,0.0,,,,,,,,229.0,0.0,229.0,0.0
37,mg,Acari,Temperate Forests,Coweeta Hydrologic Laboratory - plantation white pine,720.0,0.0,,,,,,,,720.0,0.0,720.0,0.0
38,mg,Acari,Temperate Forests,Danish oak forest,24.0,0.0,,,,,,,,24.0,0.0,24.0,0.0
39,mg,Acari,Temperate Forests,De Hooge veluwe,84.0,0.0,,,,,,,,84.0,0.0,84.0,0.0
40,mg,Acari,Temperate Forests,Geels skov- fagus / anemone / asperula - mull,90.0,0.0,,,,,,,,90.0,0.0,90.0,0.0
41,mg,Acari,Temperate Forests,Geels skov- fagus / melica / asperula - mull,70.0,0.0,,,,,,,,70.0,0.0,70.0,0.0
42,mg,Acari,Temperate Forests,Gottinger Wald,100.4,0.0,,,,,,,,100.4,0.0,100.4,0.0
43,mg,Acari,Temperate Forests,Grib skov - fagus / oxalis - moder,80.0,0.0,,,,,,,,80.0,0.0,80.0,0.0
44,mg,Acari,Temperate Forests,H01 – N. Finland – Kevo – birch forest,1118.582252,0.0,,,,,,,,1118.582252,0.0,1118.582252,0.0
45,mg,Acari,Temperate Forests,H12 – Denmark – Hestehaven – beech forest,373.356967,0.0,,,,,,,,373.356967,0.0,373.356967,0.0
46,mg,Acari,Temperate Forests,H22 – Germany – Gorlitz – Fraxino-Ulmetum,154.44019,0.0,,,,,,,,154.44019,0.0,154.44019,0.0
47,mg,Acari,Temperate Forests,H32 – Netherlands – Meerdink – mixed deciduous forest,1246.222899,0.0,,,,,,,,1246.222899,0.0,1246.222899,0.0
48,mg,Acari,Temperate Forests,H52 – Italy – Frassenelle – mixed oak forest,510.1908872,0.0,,,,,,,,510.1908872,0.0,510.1908872,0.0
49,mg,Acari,Temperate Forests,H59 – USA – Tennessee – Oak Ridge – Liriodendron forest,6432.238916,0.0,,,,,,,,6432.238916,0.0,6432.238916,0.0
50,mg,Acari,Temperate Forests,Hemlock-Amabilis fir,3166.0,0.0,,,,,,,,3166.0,0.0,3166.0,0.0
51,mg,Acari,Temperate Forests,Japanese beech forest,40.0,0.0,,,,,,,,40.0,0.0,40.0,0.0
52,mg,Acari,Temperate Forests,Kiesdorfer wald - fraxinus / quercus / prunus - mull,150.0,0.0,,,,,,,,150.0,0.0,150.0,0.0
53,mg,Acari,Temperate Forests,"Lusignan, France",23.600000000000005,0.0,,,,,,,,23.600000000000005,0.0,23.600000000000005,0.0
54,mg,Acari,Temperate Forests,Meathop wood - quercus / fraxinus / corylus,250.0,0.0,,,,,,,,250.0,0.0,250.0,0.0
55,mg,Acari,Temperate Forests,New York – Forest,1238.0,0.0,,,,,,,,1238.0,0.0,1238.0,0.0
56,mg,Acari,Temperate Forests,New York – Willow crops,664.0,0.0,,,,,,,,664.0,0.0,664.0,0.0
57,mg,Acari,Temperate Forests,"Oak Ridge, Tennesse",96.0,0.0,,,,,,,,96.0,0.0,96.0,0.0
58,mg,Acari,Temperate Forests,"Oak-birch forest in Tynaarlo, Netherlands",51.01,0.0,,,,,,,,51.01,0.0,51.01,0.0
59,mg,Acari,Temperate Forests,"Poplar forest, Marknesse, Netherlands",13.76,0.0,,,,,,,,13.76,0.0,13.76,0.0
60,mg,Acari,Temperate Forests,Solling (B 1) - fagus / luzula - moder,2290.0,0.0,,,,,,,,2290.0,0.0,2290.0,0.0
61,mg,Acari,Temperate Forests,Solling 135-yr-old   beech   forest  ,465.0,0.0,,,,,,,,465.0,0.0,465.0,0.0
62,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 120 years stand - beech forest",736.8140000000001,0.0,,,,,,,,736.8140000000001,0.0,736.8140000000001,0.0
63,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 120 years stand - mixed forest",682.648,0.0,,,,,,,,682.648,0.0,682.648,0.0
64,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 120 years stand - spruce forest",707.409,0.0,,,,,,,,707.409,0.0,707.409,0.0
65,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 30 years stand - beech forest",870.29,0.0,,,,,,,,870.29,0.0,870.29,0.0
66,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 30 years stand - mixed forest",929.742,0.0,,,,,,,,929.742,0.0,929.742,0.0
67,mg,Acari,Temperate Forests,"Solling mountains, Dassel - 30 years stand - spruce forest",746.327,0.0,,,,,,,,746.327,0.0,746.327,0.0
68,mg,Acari,Temperate Forests,"Spruce forest in Madonna  di  Campiglio, Italy – Adult",1878.0,0.0,,,,,,,,1878.0,0.0,1878.0,0.0
69,mg,Acari,Temperate Forests,"Spruce forest in Madonna  di  Campiglio, Italy – Regeneration",2044.0,0.0,,,,,,,,2044.0,0.0,2044.0,0.0
70,mg,Acari,Temperate Forests,Stampeskoven - quercus / mercurialis - mull,20.0,0.0,,,,,,,,20.0,0.0,20.0,0.0
71,mg,Acari,Temperate Forests,Tharandter Wald – 25 years,806.0,0.0,,,,,,,,806.0,0.0,806.0,0.0
72,mg,Acari,Temperate Forests,Tharandter Wald – 45 years,368.0,0.0,,,,,,,,368.0,0.0,368.0,0.0
73,mg,Acari,Temperate Forests,Tharandter Wald – 5 years,300.0,0.0,,,,,,,,300.0,0.0,300.0,0.0
74,mg,Acari,Temperate Forests,Tharandter Wald – 95 years,344.0,0.0,,,,,,,,344.0,0.0,344.0,0.0
75,mg,Acari,Temperate Forests,"Veluwe, Netherlands",1104.1375,0.0,,,,,,,,1104.1375,0.0,1104.1375,0.0
76,mg,Acari,Temperate Forests,mesic deciduous forest,6811.5,0.0,,,,,,,,6811.5,0.0,6811.5,0.0
77,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",G36 – Canada – Saskatchewan – Matador – mixed prairie,84.09951613,0.0,,,,,,,,84.09951613,0.0,84.09951613,0.0
78,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",G57 – Australia – Mt. Kosciusco – alpine herbfield,105.2753072,0.0,,,,,,,,105.2753072,0.0,105.2753072,0.0
79,mg,Acari,"Temperate Grasslands, Savannas and Shrublands","Grassland in Finsterwolde, Netherlands",8.886,0.0,,,,,,,,8.886,0.0,8.886,0.0
80,mg,Acari,"Temperate Grasslands, Savannas and Shrublands","Grassland in Lelystad, Netherlands",8.654,0.0,,,,,,,,8.654,0.0,8.654,0.0
81,mg,Acari,"Temperate Grasslands, Savannas and Shrublands","Grassland in Tynaarlo, Netherlands",46.0,0.0,,,,,,,,46.0,0.0,46.0,0.0
82,mg,Acari,"Temperate Grasslands, Savannas and Shrublands","Grassland in Wieringermeer, Netherlands",26.005000000000003,0.0,,,,,,,,26.005000000000003,0.0,26.005000000000003,0.0
83,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Hygum Jutland Denmark,436.0,0.0,,,,,,,,436.0,0.0,436.0,0.0
84,mg,Acari,"Temperate Grasslands, Savannas and Shrublands","Lusignan, France",474.0,0.0,,,,,,,,474.0,0.0,474.0,0.0
85,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",N E.R.C. Soil Biodiversity Programme site at Sourhope in the Cheviot Hills,360.8,0.0,,,,,,,,360.8,0.0,360.8,0.0
86,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",New York - Herbaceous fields,540.0,0.0,,,,,,,,540.0,0.0,540.0,0.0
87,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",New York – Shrubby fields,400.0,0.0,,,,,,,,400.0,0.0,400.0,0.0
88,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Pawnee National Grassland,0.48333333333333334,0.0,,,,,,,,0.48333333333333334,0.0,0.48333333333333334,0.0
89,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Sankt Koloman meadow,174.0,0.0,,,,,,,,174.0,0.0,174.0,0.0
90,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Shergyla Mountain – meadow,342.0,0.0,,,,,,,,342.0,0.0,342.0,0.0
91,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Shergyla Mountain – open grassland in Quercus forests,1224.0,0.0,,,,,,,,1224.0,0.0,1224.0,0.0
92,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Shergyla Mountain – open grassland in sparse forests,478.0,0.0,,,,,,,,478.0,0.0,478.0,0.0
93,mg,Acari,"Temperate Grasslands, Savannas and Shrublands",Spikbole farm,129.0,9.0,,,,,,,,129.0,9.0,129.0,9.0
94,mg,Acari,Tropical and Subtropical Forests,E09 – Borneo – Sepilok – tropical rain forest,29.27122319,0.0,,,,,,,,29.27122319,0.0,29.27122319,0.0
95,mg,Acari,Tropical and Subtropical Forests,E16 – Zaire – Haut-Shaba – dry dense evergreen forest,147.5804604,0.0,,,,,,,,147.5804604,0.0,147.5804604,0.0
96,mg,Acari,Tropical and Subtropical Forests,"E17 – Zaire – Haut-Shaba – miombo, open forest",31.33687781,0.0,,,,,,,,31.33687781,0.0,31.33687781,0.0
97,mg,Acari,Tropical and Subtropical Forests,E18 – Zaire – Haut-Shaba – river forest,124.2220196,0.0,,,,,,,,124.2220196,0.0,124.2220196,0.0
98,mg,Acari,Tropical and Subtropical Forests,"Teaching and Research Farm of the Obafemi Awolowo University, Ile-Ife, Oyo State, Nigeria - Forest Plot",479.8333333333333,0.0,,,,,,,,479.8333333333333,0.0,479.8333333333333,0.0
99,mg,Acari,"Tropical and Subtropical Grasslands, Savannas and Shrublands",S15 – Zaire – Haut-Shaba – savanna,26.6267719,0.0,,,,,,,,26.6267719,0.0,26.6267719,0.0
100,mg,Acari,"Tropical and Subtropical Grasslands, Savannas and Shrublands",S16 – S. Africa – Potchefstroom – thorn tree biotope,121.6189249,0.0,,,,,,,,121.6189249,0.0,121.6189249,0.0
101,mg,Acari,Tundra,225 wet medow,79.1,0.0,,,,,,,,79.1,0.0,79.1,0.0
102,mg,Acari,Tundra,253 mesic medow,166.3,0.0,,,,,,,,166.3,0.0,166.3,0.0
103,mg,Acari,Tundra,254 wet medow,87.3,0.0,,,,,,,,87.3,0.0,87.3,0.0
104,mg,Acari,Tundra,407 wet medow,140.2,0.0,,,,,,,,140.2,0.0,140.2,0.0
105,mg,Acari,Tundra,408 wet medow,52.6,0.0,,,,,,,,52.6,0.0,52.6,0.0
106,mg,Acari,Tundra,410 polygon trough,72.1,0.0,,,,,,,,72.1,0.0,72.1,0.0
107,mg,Acari,Tundra,411 polygon basin,15.4,0.0,,,,,,,,15.4,0.0,15.4,0.0
108,mg,Acari,Tundra,413 low polygon rim,104.3,0.0,,,,,,,,104.3,0.0,104.3,0.0
109,mg,Acari,Tundra,429 raised center polygon,182.0,0.0,,,,,,,,182.0,0.0,182.0,0.0
110,mg,Acari,Tundra,"Low alpine heath, Kevo",1384.0,326.8,,,,,,,,1384.0,326.8,1384.0,326.8
111,mg,Acari,Tundra,"Niwot Ridge, the Indian Peaks section of the Rocky Mountains, Cushion",89.9,0.0,,,,,,,,89.9,0.0,89.9,0.0
112,mg,Acari,Tundra,"Niwot Ridge, the Indian Peaks section of the Rocky Mountains, Deschampsia",32.45,0.0,,,,,,,,32.45,0.0,32.45,0.0
113,mg,Acari,Tundra,"Niwot Ridge, the Indian Peaks section of the Rocky Mountains, Kobresia",200.65,0.0,,,,,,,,200.65,0.0,200.65,0.0
114,mg,Acari,Tundra,"Niwot Ridge, the Indian Peaks section of the Rocky Mountains, Willow",156.8,0.0,,,,,,,,156.8,0.0,156.8,0.0
115,mg,Acari,Tundra,"T05 – N. Canada, Devon Isl./ raised beach/crest",53.73639573,0.0,,,,,,,,53.73639573,0.0,53.73639573,0.0
116,mg,Acari,Tundra,"T06 - Truelove site, N. Canada, Devon Isl./ meadow",36.97430773,0.0,,,,,,,,36.97430773,0.0,36.97430773,0.0
117,mg,Acari,Tundra,T19 – Alaska – Point Barrow – Wet meadow,72.77726708,0.0,,,,,,,,72.77726708,0.0,72.77726708,0.0
118,mg,Acari,Tundra,T20 – Alaska – Point Barrow – Wet meadow,117.4776939,0.0,,,,,,,,117.4776939,0.0,117.4776939,0.0
119,mg,Acari,Tundra,T21 – Alaska – Point Barrow – Mesic meadow,189.4926097,0.0,,,,,,,,189.4926097,0.0,189.4926097,0.0
120,mg,Acari,Tundra,T22 – Alaska – Point Barrow – polygon trough,71.6925569,0.0,,,,,,,,71.6925569,0.0,71.6925569,0.0
121,mg,Acari,Tundra,T23 – Alaska – Point Barrow – polygon trough,19.81853517,0.0,,,,,,,,19.81853517,0.0,19.81853517,0.0
122,mg,Acari,Tundra,T24 – Alaska – Point Barrow – polygon rim,143.9025919,0.0,,,,,,,,143.9025919,0.0,143.9025919,0.0
123,mg,Acari,Tundra,T25 – Alaska – Point Barrow – raised polygon,218.7607147,0.0,,,,,,,,218.7607147,0.0,218.7607147,0.0
124,mg,Acari,Tundra,T26 – Alaska – Point Barrow – Wet meadow,139.8827594,0.0,,,,,,,,139.8827594,0.0,139.8827594,0.0
125,mg,Acari,Tundra,T27 – Alaska – Point Barrow – Wet meadow,54.08670901,0.0,,,,,,,,54.08670901,0.0,54.08670901,0.0
126,mg,Acari,Tundra,T28 – Alaska – Prudhoe Bay – marsh,26.52368603,0.0,,,,,,,,26.52368603,0.0,26.52368603,0.0
127,mg,Acari,Tundra,T29 – Alaska – Prudhoe Bay – mesic heath,78.73177522,0.0,,,,,,,,78.73177522,0.0,78.73177522,0.0
128,mg,Acari,Tundra,T30 – Alaska – Prudhoe Bay – dry heath,117.7091821,0.0,,,,,,,,117.7091821,0.0,117.7091821,0.0
129,mg,Acari,Tundra,T31 – N. Finland – Kevo – subalpine heath,1450.401812,0.0,,,,,,,,1450.401812,0.0,1450.401812,0.0
130,mg,Acari,Tundra,T32 – N. Sweden – Abisko – mire,79.37583214,0.0,,,,,,,,79.37583214,0.0,79.37583214,0.0
131,mg,Acari,Tundra,T39 – S. Norway – Hardangervidda – wet meadow,184.8701047,0.0,,,,,,,,184.8701047,0.0,184.8701047,0.0
132,mg,Acari,Tundra,T40 – S. Norway – Hardangervidda – dry meadow,484.7665657,0.0,,,,,,,,484.7665657,0.0,484.7665657,0.0
133,mg,Acari,Tundra,T41 – S. Norway – Hardangervidda – lichen heath,283.6288101,0.0,,,,,,,,283.6288101,0.0,283.6288101,0.0
134,mg,Acari,Tundra,T42 – England – Moor House – blanket bog – Calluna,448.9970936,0.0,,,,,,,,448.9970936,0.0,448.9970936,0.0
135,mg,Acari,Tundra,T43 – England – Moor House – Juncus moor,367.873428,0.0,,,,,,,,367.873428,0.0,367.873428,0.0
136,mg,Acari,Tundra,T44 – England – Moor House – alluvial grassland,744.0709146,0.0,,,,,,,,744.0709146,0.0,744.0709146,0.0
137,mg,Acari,Tundra,T45 – England – Moor House – limestone grassland,398.7541771,0.0,,,,,,,,398.7541771,0.0,398.7541771,0.0
138,mg,Acari,Tundra,T46 – Ireland – Glenamoy – virgin bog – Sphagnum,80.65590495,0.0,,,,,,,,80.65590495,0.0,80.65590495,0.0
139,mg,Acari,Tundra,T47 – Ireland – Glenamoy – virgin bog – heather,146.4518589,0.0,,,,,,,,146.4518589,0.0,146.4518589,0.0
140,mg,Acari,Tundra,T48 – Ireland – Glenamoy – grassland,57.83704164,0.0,,,,,,,,57.83704164,0.0,57.83704164,0.0
141,mg,Acari,Tundra,T60 – Austria – Obergurgl – manured alpine meadow,255.1467291,0.0,,,,,,,,255.1467291,0.0,255.1467291,0.0
142,mg,Acari,Tundra,T61 – Austria – Obergurgl – alpine sedge mat,89.00417443,0.0,,,,,,,,89.00417443,0.0,89.00417443,0.0
143,mg,Acari,Tundra,T70 – Antarctica – Signy Island – crustone lichen,975.803925,0.0,,,,,,,,975.803925,0.0,975.803925,0.0
144,mg,Acari,Tundra,T71 – Antarctica – Signy Island – fruticose lichen and moss,15.53224836,0.0,,,,,,,,15.53224836,0.0,15.53224836,0.0
145,mg,Acari,Tundra,T72 – Antarctica – Signy Island – moss carpet,19.40638932,0.0,,,,,,,,19.40638932,0.0,19.40638932,0.0
146,mg,Acari,Tundra,T73 – Antarctica – Signy Island – moss turf,8.247462007,0.0,,,,,,,,8.247462007,0.0,8.247462007,0.0
147,mg,Acari,Tundra,T74 – Antarctica – Signy Island – alga,269.2843002,0.0,,,,,,,,269.2843002,0.0,269.2843002,0.0
148,mg,Acari,Tundra,T75 – Antarctica – Signy Island – grass and cushion chamaephytes,58.40030935,0.0,,,,,,,,58.40030935,0.0,58.40030935,0.0
149,mg,Collembola,Boreal Forests/Taiga,"Birch forest, Kevo",128.96,48.64,,,,,,,,128.96,48.64,128.96,48.64
150,mg,Collembola,Boreal Forests/Taiga,C01 – N. Finland – Kevo – pine forest,73.44658733,0.0,,,,,,,,73.44658733,0.0,73.44658733,0.0
151,mg,Collembola,Boreal Forests/Taiga,C46 – USA – Oregon – Andrews Experimental Forest – Pseudotsuga forest,52.13194883,0.0,,,,,,,,52.13194883,0.0,52.13194883,0.0
152,mg,Collembola,Boreal Forests/Taiga,C48 – Japan – Shiga-Yama – subalpine conifer forest,155.8250026,0.0,,,,,,,,155.8250026,0.0,155.8250026,0.0
153,mg,Collembola,Boreal Forests/Taiga,C49 – Australia – Mt. Kosciusco – dry Eucalyptus forest,41.38581875,0.0,,,,,,,,41.38581875,0.0,41.38581875,0.0
154,mg,Collembola,Boreal Forests/Taiga,C50 – Australia – Mt. Kosciusco – wet Eucalyptus forest,65.73724739,0.0,,,,,,,,65.73724739,0.0,65.73724739,0.0
155,mg,Collembola,Boreal Forests/Taiga,Fell Riisitunturi,42.88,0.0,,,,,,,,42.88,0.0,42.88,0.0
156,mg,Collembola,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 1- open ground",46.24,0.0,,,,,,,,46.24,0.0,46.24,0.0
157,mg,Collembola,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 1- under plant associations",148.032,0.0,,,,,,,,148.032,0.0,148.032,0.0
158,mg,Collembola,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 2",1985.504,0.0,,,,,,,,1985.504,0.0,1985.504,0.0
159,mg,Collembola,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 3",505.856,0.0,,,,,,,,505.856,0.0,505.856,0.0
160,mg,Collembola,Boreal Forests/Taiga,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers",5442.911999999999,0.0,,,,,,,,5442.911999999999,0.0,5442.911999999999,0.0
161,mg,Collembola,Boreal Forests/Taiga,"Ivantjarnsheden, Jadraas, Gastrikland",94.0,0.0,,,,,,,,94.0,0.0,94.0,0.0
162,mg,Collembola,Boreal Forests/Taiga,Jyvaskyla- Natural Deciduous forest,300.6666666666667,0.0,,,,,,,,300.6666666666667,0.0,300.6666666666667,0.0
163,mg,Collembola,Boreal Forests/Taiga,Jyvaskyla-Birch after Field,140.83333333333334,0.0,,,,,,,,140.83333333333334,0.0,140.83333333333334,0.0
164,mg,Collembola,Boreal Forests/Taiga,Jyvaskyla-Birch after Spruce,191.4,0.0,,,,,,,,191.4,0.0,191.4,0.0
165,mg,Collembola,Boreal Forests/Taiga,Lammi commune-OMT,101.44,0.0,,,,,,,,101.44,0.0,101.44,0.0
166,mg,Collembola,Boreal Forests/Taiga,"Pine forest, Kevo",74.24,25.279999999999998,,,,,,,,74.24,25.279999999999998,74.24,25.279999999999998
167,mg,Collembola,Boreal Forests/Taiga,Scots pine forest in Finland,117.0,0.0,,,,,,,,117.0,0.0,117.0,0.0
168,mg,Collembola,Boreal Forests/Taiga,harviala-MT,95.04,0.0,,,,,,,,95.04,0.0,95.04,0.0
169,mg,Collembola,Boreal Forests/Taiga,oulanka-HMT,33.6,0.0,,,,,,,,33.6,0.0,33.6,0.0
170,mg,Collembola,Deserts and Xeric Shrublands,Rock Valley,1.4325,0.0,,,,,,,,1.4325,0.0,1.4325,0.0
171,mg,Collembola,Pasture,Bulldozed mesquite control,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
172,mg,Collembola,Pasture,Camp  Well,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
173,mg,Collembola,Pasture,East mesquite site,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
174,mg,Collembola,Pasture,Exclosure west control,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
175,mg,Collembola,Pasture,Mayfield Well ,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
176,mg,Collembola,Pasture,West Well ,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0
177,mg,Collembola,Temperate Forests,Andersby ingsbackar,106.0,17.0,,,,,,,,106.0,17.0,106.0,17.0
